# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 31K of event 'branch-instructions'
# Event count (approx.): 4634416811
#
# Overhead  Command  Shared Object                 Symbol                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
# ........  .......  ............................  ....................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................
#
     0.01%  test     [kernel.kallsyms]             [k] nohz_balancer_kick
     0.01%  test     [kernel.kallsyms]             [k] count_memcg_events.constprop.0
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000002eb3
     0.01%  test     [nvidia]                      [k] _nv030828rm
     0.01%  test     [kernel.kallsyms]             [k] task_tick_fair
     0.01%  test     libc.so.6                     [.] _int_free
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d4d0
     0.01%  test     libtbb.so.12.12               [.] tbb::detail::r1::arena::process(tbb::detail::r1::thread_data&)
     0.01%  test     [kernel.kallsyms]             [k] tlb_batch_pages_flush
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000002d0f
     0.01%  test     test                          [.] std::vector<int, std::allocator<int> >::end()
     0.01%  test     [kernel.kallsyms]             [k] __es_insert_extent
     0.01%  test     [kernel.kallsyms]             [k] plist_add
     0.01%  test     [kernel.kallsyms]             [k] xas_load
     0.01%  test     [kernel.kallsyms]             [k] seq_printf
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000002c975
     0.01%  test     [kernel.kallsyms]             [k] __do_softirq
     0.01%  test     [kernel.kallsyms]             [k] vfs_read
     0.01%  test     test                          [.] decltype (::new ((void*)(0)) std::packaged_task<void ()>((declval<std::_Bind<PThreadWithPool::ReduceNonMaximum(float*, float*, unsigned char*, int, int)::{lambda(float*, float*, unsigned char*, int, int, int)#1} (float*, float*, unsigned char*, int, int, int)> >)())) std::construct_at<std::packaged_task<void ()>, std::_Bind<PThreadWithPool::ReduceNonMaximum(float*, float*, unsigned char*, int, int)::{lambda(float*, float*, unsigned char*, int, int, int)#1} (float*, float*, unsigned char*, int, int, int)> >(std::packaged_task<void ()>*, std::_Bind<PThreadWithPool::ReduceNonMaximum(float*, float*, unsigned char*, int, int)::{lambda(float*, float*, unsigned char*, int, int, int)#1} (float*, float*, unsigned char*, int, int, int)>&&)
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000015587
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000001560e
     0.01%  test     test                          [.] std::_Sp_ebo_helper<0, std::allocator<std::packaged_task<void ()> >, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<std::packaged_task<void ()> >, true>&)
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000019000
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000002892c
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7b3
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c1e8
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d72e
     0.01%  test     [kernel.kallsyms]             [k] do_open
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2ab
     0.01%  test     [kernel.kallsyms]             [k] perf_event_groups_insert
     0.01%  test     [kernel.kallsyms]             [k] ksys_write
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000028939
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000155c3
     0.01%  test     test                          [.] std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release()
     0.01%  test     [kernel.kallsyms]             [k] mod_lruvec_page_state
     0.01%  test     libc.so.6                     [.] malloc_consolidate
     0.01%  test     [kernel.kallsyms]             [k] __tlb_remove_page_size
     0.01%  test     [kernel.kallsyms]             [k] rb_next
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000038ad4
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000002dc6
     0.01%  test     [kernel.kallsyms]             [k] find_next_iomem_res
     0.01%  test     [kernel.kallsyms]             [k] futex_wait_queue
     0.01%  test     [kernel.kallsyms]             [k] timerqueue_add
     0.01%  test     test                          [.] _mm512_arctan2(float __vector(16), float __vector(16))
     0.01%  test     test                          [.] std::unique_lock<std::mutex>::unlock()
     0.01%  test     [kernel.kallsyms]             [k] __mem_cgroup_charge
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c18c
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000003225
     0.01%  test     libtbb.so.12.12               [.] tbb::detail::r1::outermost_worker_waiter::continue_execution(tbb::detail::r1::arena_slot&, tbb::detail::d1::task*&) const
     0.01%  test     [kernel.kallsyms]             [k] __next_zones_zonelist
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000271e3
     0.01%  test     [kernel.kallsyms]             [k] inode_to_bdi
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c299
     0.01%  test     libtbb.so.12.12               [.] tbb::detail::d1::task* tbb::detail::r1::task_dispatcher::local_wait_for_all<false, tbb::detail::r1::outermost_worker_waiter>(tbb::detail::d1::task*, tbb::detail::r1::outermost_worker_waiter&)
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000060c3
     0.01%  test     [kernel.kallsyms]             [k] psi_task_switch
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000002da7
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000059d3
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004be69
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000002070e
     0.01%  test     [kernel.kallsyms]             [k] wake_up_q
     0.01%  test     [kernel.kallsyms]             [k] free_unref_page_list
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027800
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000156de
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c451
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000003195
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027237
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7cd
     0.01%  test     [kernel.kallsyms]             [k] pud_val
     0.01%  test     [kernel.kallsyms]             [k] policy_node
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c26e
     0.01%  test     [kernel.kallsyms]             [k] select_task_rq_fair
     0.01%  test     libstdc++.so.6.0.30           [.] operator delete(void*, unsigned long, std::align_val_t)
     0.01%  test     test                          [.] int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027ab3
     0.01%  test     [kernel.kallsyms]             [k] clear_page_erms
     0.01%  test     test                          [.] std::shared_ptr<std::packaged_task<void ()> >::shared_ptr<std::allocator<std::packaged_task<void ()> >, std::_Bind<PThreadWithPool::PerformGaussianBlur(unsigned char*, unsigned char const*, int, int)::{lambda()#3} ()> >(std::_Sp_alloc_shared_tag<std::allocator<std::packaged_task<void ()> > >, std::_Bind<PThreadWithPool::PerformGaussianBlur(unsigned char*, unsigned char const*, int, int)::{lambda()#3} ()>&&)
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000008e72
     0.01%  test     libopencv_core.so.4.9.0       [.] cv::(anonymous namespace)::ParallelLoopBodyWrapper::operator()(cv::Range const&) const
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000003213
     0.01%  test     [kernel.kallsyms]             [k] vm_get_page_prot
     0.01%  test     [kernel.kallsyms]             [k] change_p4d_range
     0.01%  test     [kernel.kallsyms]             [k] schedule
     0.01%  test     [kernel.kallsyms]             [k] __ext4_check_dir_entry
     0.01%  test     libtbb.so.12.12               [.] tbb::detail::r1::thread_dispatcher::client_in_need(tbb::detail::r1::thread_dispatcher_client*)
     0.01%  test     test                          [.] unsigned char& cv::Mat::at<unsigned char>(int, int)
     0.01%  test     [kernel.kallsyms]             [k] _raw_spin_unlock_irq
     0.01%  test     [kernel.kallsyms]             [k] slab_pre_alloc_hook.constprop.0
     0.01%  test     [kernel.kallsyms]             [k] scheduler_tick
     0.01%  test     [kernel.kallsyms]             [k] exc_page_fault
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c470
     0.01%  test     [kernel.kallsyms]             [k] prepare_task_switch
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d8d9
     0.01%  test     test                          [.] std::__future_base::_Result<void>::_M_destroy()
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027136
     0.01%  test     [kernel.kallsyms]             [k] native_apic_msr_eoi_write
     0.01%  test     [kernel.kallsyms]             [k] zap_pmd_range.isra.0
     0.01%  test     [kernel.kallsyms]             [k] ext4_remove_blocks
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000002f1c
     0.01%  test     test                          [.] PThreadWithPool::PerformGaussianBlur(unsigned char*, unsigned char const*, int, int)::{lambda(int, int)#4}::operator()(int, int) const
     0.01%  test     [kernel.kallsyms]             [k] ext4_mb_free_metadata
     0.01%  test     test                          [.] std::_Function_handler<void (), ThreadPool::EnQueue<PThreadWithPool::ReduceNonMaximum(float*, float*, unsigned char*, int, int)::{lambda(float*, float*, unsigned char*, int, int, int)#1}&, float*&, float*&, unsigned char*&, int&, int&, int&>(PThreadWithPool::ReduceNonMaximum(float*, float*, unsigned char*, int, int)::{lambda(float*, float*, unsigned char*, int, int, int)#1}&, float*&, float*&, unsigned char*&, int&, int&, int&)::{lambda()#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d4cc
     0.01%  test     test                          [.] std::_Head_base<1ul, std::__future_base::_Result_base::_Deleter, true>::_M_head(std::_Head_base<1ul, std::__future_base::_Result_base::_Deleter, true>&)
     0.01%  test     test                          [.] std::unique_lock<std::mutex>::lock()
     0.01%  test     [kernel.kallsyms]             [k] truncate_inode_pages_range
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000002d37
     0.01%  test     test                          [.] std::enable_if<is_invocable_r_v<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>, std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter>, std::__future_base::_Task_state<std::_Bind<PThreadWithPool::PerformGaussianBlur(unsigned char*, unsigned char const*, int, int)::{lambda()#3} ()>, std::allocator<int>, void ()>::_M_run()::{lambda()#1}, void>&>, std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> >::type std::__invoke_r<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter>, std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter>, std::__future_base::_Task_state<std::_Bind<PThreadWithPool::PerformGaussianBlur(unsigned char*, unsigned char const*, int, int)::{lambda()#3} ()>, std::allocator<int>, void ()>::_M_run()::{lambda()#1}, void>&>(std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<void>, std::__future_base::_Result_base::_Deleter>, std::__future_base::_Task_state<std::_Bind<PThreadWithPool::PerformGaussianBlur(unsigned char*, unsigned char const*, int, int)::{lambda()#3} ()>, std::allocator<int>, void ()>::_M_run()::{lambda()#1}, void>&)
     0.01%  test     [kernel.kallsyms]             [k] rmqueue
     0.01%  test     [kernel.kallsyms]             [k] generic_permission
     0.01%  test     [kernel.kallsyms]             [k] cpu_util
     0.01%  test     libtbbmalloc.so.2.12          [.] _ZN17_INTERNALddfc69423rml8internal18internalPoolMallocEPNS1_10MemoryPoolEm..0
     0.01%  test     [kernel.kallsyms]             [k] sync_regs
     0.01%  test     [kernel.kallsyms]             [k] fpregs_assert_state_consistent
     0.01%  test     [kernel.kallsyms]             [k] select_idle_sibling
     0.01%  test     test                          [.] void std::destroy_at<std::packaged_task<void ()> >(std::packaged_task<void ()>*)
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000015f6b
     0.01%  test     [kernel.kallsyms]             [k] copy_namespaces
     0.01%  test     libc.so.6                     [.] __GI___libc_open
     0.01%  test     libtbb.so.12.12               [.] tbb::detail::r1::arena_slot::spawn(tbb::detail::d1::task&)
     0.01%  test     [kernel.kallsyms]             [k] switch_fpu_return
     0.01%  test     libtbb.so.12.12               [.] tbb::detail::r1::deallocate(tbb::detail::d1::small_object_pool&, void*, unsigned long, tbb::detail::d1::execution_data const&)
     0.00%  test     [kernel.kallsyms]             [k] calc_global_load_tick
     0.00%  test     [kernel.kallsyms]             [k] xas_find
     0.00%  test     test                          [.] std::future<void>::~future()
     0.00%  test     [kernel.kallsyms]             [k] delete_from_page_cache_batch
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d8c2
     0.00%  test     [kernel.kallsyms]             [k] bvec_alloc
     0.00%  test     [kernel.kallsyms]             [k] rebalance_domains
     0.00%  test     [kernel.kallsyms]             [k] xas_move_index
     0.00%  test     [kernel.kallsyms]             [k] blk_cgroup_bio_start
     0.00%  test     [kernel.kallsyms]             [k] __es_remove_extent
     0.00%  test     libopencv_imgcodecs.so.4.9.0  [.] cv::SunRasterEncoder::~SunRasterEncoder()
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027093
     0.00%  test     test                          [.] std::_Sp_counted_ptr_inplace<std::packaged_task<void ()>, std::allocator<std::packaged_task<void ()> >, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<std::_Bind<PThreadWithPool::PerformEdgeHysteresis(unsigned char*, unsigned char*, int, int)::{lambda()#1} ()> >(std::allocator<std::packaged_task<void ()> >, std::_Bind<PThreadWithPool::PerformEdgeHysteresis(unsigned char*, unsigned char*, int, int)::{lambda()#1} ()>&&)
     0.00%  test     libtbb.so.12.12               [.] tbb::detail::r1::arena_slot::steal_task(tbb::detail::r1::arena&, long, unsigned long)
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002723a
     0.00%  test     [kernel.kallsyms]             [k] __task_pid_nr_ns
     0.00%  test     [kernel.kallsyms]             [k] lapic_next_deadline
     0.00%  test     [kernel.kallsyms]             [k] asm_exc_page_fault
     0.00%  test     [kernel.kallsyms]             [k] yield_task_fair
     0.00%  test     libtbb.so.12.12               [.] sched_yield@plt
     0.00%  test     libtbb.so.12.12               [.] tbb::detail::r1::is_group_execution_cancelled(tbb::detail::d1::task_group_context&)
     0.00%  test     [kernel.kallsyms]             [k] ext4_read_block_bitmap
     0.00%  test     test                          [.] std::future<std::invoke_result<PThreadWithPool::PerformDoubleThresholding(unsigned char*, float*, int, int, int, int)::{lambda()#1}&>::type> ThreadPool::EnQueue<PThreadWithPool::PerformDoubleThresholding(unsigned char*, float*, int, int, int, int)::{lambda()#1}&>(PThreadWithPool::PerformDoubleThresholding(unsigned char*, float*, int, int, int, int)::{lambda()#1}&)
     0.00%  test     [kernel.kallsyms]             [k] free_pcppages_bulk
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000020e2e
     0.00%  test     test                          [.] float const& std::min<float>(float const&, float const&)
     0.00%  test     [kernel.kallsyms]             [k] check_cpu_stall
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027733
     0.00%  test     [kernel.kallsyms]             [k] uncharge_folio
     0.00%  test     [kernel.kallsyms]             [k] reweight_entity
     0.00%  test     [kernel.kallsyms]             [k] _raw_spin_lock_irqsave
     0.00%  test     [kernel.kallsyms]             [k] irq_enter_rcu
     0.00%  test     [kernel.kallsyms]             [k] may_open
     0.00%  test     [kernel.kallsyms]             [k] mas_walk
     0.00%  test     libstdc++.so.6.0.30           [.] free@plt
     0.00%  test     [kernel.kallsyms]             [k] dequeue_entity
     0.00%  test     [kernel.kallsyms]             [k] mas_wr_spanning_store.isra.0
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d851
     0.00%  test     [kernel.kallsyms]             [k] fault_in_readable
     0.00%  test     [kernel.kallsyms]             [k] current_time
     0.00%  test     [kernel.kallsyms]             [k] set_task_cpu
     0.00%  test     [kernel.kallsyms]             [k] update_rt_rq_load_avg
     0.00%  test     [kernel.kallsyms]             [k] access_error
     0.00%  test     [kernel.kallsyms]             [k] mutex_lock
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000020711
     0.00%  test     [kernel.kallsyms]             [k] __update_blocked_fair
     0.00%  test     [kernel.kallsyms]             [k] __hrtimer_next_event_base
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004be7f
     0.00%  test     [kernel.kallsyms]             [k] acct_account_cputime
     0.00%  test     [kernel.kallsyms]             [k] mas_empty_area_rev
     0.00%  test     [kernel.kallsyms]             [k] rcu_core_si
     0.00%  test     libtbb.so.12.12               [.] tbb::detail::r1::arena_slot::get_task(tbb::detail::r1::execution_data_ext&, long)
     0.00%  test     [kernel.kallsyms]             [k] blkcg_maybe_throttle_current
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000059e9
     0.00%  test     [kernel.kallsyms]             [k] check_spread.isra.0
     0.00%  test     libtbb.so.12.12               [.] tbb::detail::r1::small_object_pool_impl::allocate_impl(tbb::detail::d1::small_object_pool*&, unsigned long)
     0.00%  test     [kernel.kallsyms]             [k] lru_gen_add_folio
     0.00%  test     [kernel.kallsyms]             [k] __slab_free
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c1a3
     0.00%  test     test                          [.] std::__future_base::_Task_state<std::_Bind<PThreadWithPool::PerformDoubleThresholding(unsigned char*, float*, int, int, int, int)::{lambda()#1} ()>, std::allocator<int>, void ()>::_M_run()::{lambda()#1}::operator()() const
     0.00%  test     [kernel.kallsyms]             [k] __schedule
     0.00%  test     [kernel.kallsyms]             [k] dequeue_task
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000276a4
     0.00%  test     [kernel.kallsyms]             [k] mpage_release_unused_pages
     0.00%  test     [nvidia]                      [k] _nv030683rm
     0.00%  test     [kernel.kallsyms]             [k] __mem_cgroup_threshold
     0.00%  test     [kernel.kallsyms]             [k] free_pgd_range
     0.00%  test     test                          [.] std::__invoke_result<PThreadWithPool::PerformGaussianBlur(unsigned char*, unsigned char const*, int, int)::{lambda(int, int)#4}&, int&, int&>::type std::__invoke<PThreadWithPool::PerformGaussianBlur(unsigned char*, unsigned char const*, int, int)::{lambda(int, int)#4}&, int&, int&>(PThreadWithPool::PerformGaussianBlur(unsigned char*, unsigned char const*, int, int)::{lambda(int, int)#4}&, int&, int&)
     0.00%  test     [kernel.kallsyms]             [k] rcu_sched_clock_irq
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d527
     0.00%  test     [kernel.kallsyms]             [k] pick_next_entity
     0.00%  test     [kernel.kallsyms]             [k] xas_start
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000006090
     0.00%  test     [kernel.kallsyms]             [k] percpu_counter_add_batch
     0.00%  test     test                          [.] __gthread_once(int*, void (*)())
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002c946
     0.00%  test     libopencv_core.so.4.9.0       [.] tbb::detail::d1::start_for<tbb::detail::d1::blocked_range<int>, cv::parallel::tbb::ParallelForBackend::CallbackProxy, tbb::detail::d1::auto_partitioner const>::finalize(tbb::detail::d1::execution_data const&)
     0.00%  test     [kernel.kallsyms]             [k] syscall_exit_to_user_mode
     0.00%  test     test                          [.] std::packaged_task<void ()>::operator()()
     0.00%  test     [kernel.kallsyms]             [k] __mod_lruvec_page_state
     0.00%  test     [kernel.kallsyms]             [k] mas_wr_walk
     0.00%  test     [kernel.kallsyms]             [k] tick_sched_do_timer
     0.00%  test     [kernel.kallsyms]             [k] exit_to_user_mode_loop
     0.00%  test     [kernel.kallsyms]             [k] sched_slice
     0.00%  test     [kernel.kallsyms]             [k] account_user_time
     0.00%  test     test                          [.] std::__future_base::_Result<void>::~_Result()
     0.00%  test     [kernel.kallsyms]             [k] mas_nomem
     0.00%  test     libstdc++.so.6.0.30           [.] __cxxabiv1::__class_type_info::__do_dyncast(long, __cxxabiv1::__class_type_info::__sub_kind, __cxxabiv1::__class_type_info const*, void const*, __cxxabiv1::__class_type_info const*, void const*, __cxxabiv1::__class_type_info::__dyncast_result&) const
     0.00%  test     [kernel.kallsyms]             [k] lru_gen_del_folio.constprop.0
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000279a0
     0.00%  test     [kernel.kallsyms]             [k] change_pmd_range.isra.0
     0.00%  test     test                          [.] std::_Function_handler<void (), ThreadPool::EnQueue<PThreadWithPool::PerformDoubleThresholding(unsigned char*, float*, int, int, int, int)::{lambda()#1}&>(PThreadWithPool::PerformDoubleThresholding(unsigned char*, float*, int, int, int, int)::{lambda()#1}&)::{lambda()#1}>::_M_invoke(std::_Any_data const&)
     0.00%  test     test                          [.] atan2f@plt
     0.00%  test     [kernel.kallsyms]             [k] __bitmap_equal
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000001b8a0
     0.00%  test     libopencv_core.so.4.9.0       [.] cv::_OutputArray::fixedType() const@plt
     0.00%  test     [kernel.kallsyms]             [k] update_sd_lb_stats.constprop.0
     0.00%  test     [kernel.kallsyms]             [k] idle_cpu
     0.00%  test     [kernel.kallsyms]             [k] workingset_update_node
     0.00%  test     libhwloc.so.15.5.4            [.] look_proc.isra.8
     0.00%  test     [kernel.kallsyms]             [k] rb_insert_color
     0.00%  test     libstdc++.so.6.0.30           [.] operator delete(void*, unsigned long)
     0.00%  test     test                          [.] std::sqrt(float)
     0.00%  test     test                          [.] void std::allocator_traits<std::allocator<std::packaged_task<void ()> > >::destroy<std::packaged_task<void ()> >(std::allocator<std::packaged_task<void ()> >&, std::packaged_task<void ()>*)
     0.00%  test     [kernel.kallsyms]             [k] run_rebalance_domains
     0.00%  test     libc.so.6                     [.] pthread_once@GLIBC_2.2.5
     0.00%  test     test                          [.] std::__future_base::_State_baseV2::_M_do_set(std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*, bool*)
     0.00%  test     [kernel.kallsyms]             [k] sched_setaffinity
     0.00%  test     test                          [.] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long)
     0.00%  test     [kernel.kallsyms]             [k] native_read_msr
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000268e7
     0.00%  test     [kernel.kallsyms]             [k] __x2apic_send_IPI_mask
     0.00%  test     [kernel.kallsyms]             [k] __do_set_cpus_allowed
     0.00%  test     test                          [.] void std::condition_variable::wait<ThreadPool::Run()::{lambda()#1}>(std::unique_lock<std::mutex>&, ThreadPool::Run()::{lambda()#1})
     0.00%  test     [kernel.kallsyms]             [k] _raw_spin_trylock
     0.00%  test     [kernel.kallsyms]             [k] __check_heap_object
     0.00%  test     [kernel.kallsyms]             [k] read_tsc
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000277e6
     0.00%  test     [kernel.kallsyms]             [k] __x64_sys_openat
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002c95b
     0.00%  test     [kernel.kallsyms]             [k] __refill_stock
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c235
     0.00%  test     [kernel.kallsyms]             [k] free_unref_page_commit
     0.00%  test     [kernel.kallsyms]             [k] __get_vma_policy
     0.00%  test     test                          [.] void std::__invoke_impl<void, void (std::__future_base::_State_baseV2::*)(std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*, bool*), std::__future_base::_State_baseV2*, std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*, bool*>(std::__invoke_memfun_deref, void (std::__future_base::_State_baseV2::*&&)(std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*, bool*), std::__future_base::_State_baseV2*&&, std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*&&, bool*&&)
     0.00%  test     [kernel.kallsyms]             [k] __x64_sys_futex
     0.00%  test     [kernel.kallsyms]             [k] hrtimer_interrupt
     0.00%  test     [kernel.kallsyms]             [k] page_counter_cancel
     0.00%  test     [kernel.kallsyms]             [k] gup_pte_range
     0.00%  test     [kernel.kallsyms]             [k] check_heap_object
     0.00%  test     [kernel.kallsyms]             [k] mem_cgroup_from_task
     0.00%  test     [kernel.kallsyms]             [k] vma_merge
     0.00%  test     test                          [.] void _mm512_memcpy<float>(float*, float const*, unsigned long)
     0.00%  test     [kernel.kallsyms]             [k] kmem_cache_free_bulk.part.0
     0.00%  test     [kernel.kallsyms]             [k] __hrtimer_run_queues
     0.00%  test     [kernel.kallsyms]             [k] uncharge_batch
     0.00%  test     test                          [.] void std::__invoke_impl<void, PThreadWithPool::ReduceNonMaximum(float*, float*, unsigned char*, int, int)::{lambda(float*, float*, unsigned char*, int, int, int)#1}&, float*&, float*&, unsigned char*&, int&, int&, int&>(std::__invoke_other, PThreadWithPool::ReduceNonMaximum(float*, float*, unsigned char*, int, int)::{lambda(float*, float*, unsigned char*, int, int, int)#1}&, float*&, float*&, unsigned char*&, int&, int&, int&)
     0.00%  test     [kernel.kallsyms]             [k] ext4_sb_block_valid
     0.00%  test     libstdc++.so.6.0.30           [.] operator new(unsigned long)
     0.00%  test     libc.so.6                     [.] pthread_mutex_lock@@GLIBC_2.2.5
     0.00%  test     [kernel.kallsyms]             [k] __bitmap_and
     0.00%  test     [kernel.kallsyms]             [k] folio_add_lru
     0.00%  test     [kernel.kallsyms]             [k] finish_task_switch.isra.0
     0.00%  test     [kernel.kallsyms]             [k] truncate_cleanup_folio
     0.00%  test     test                          [.] std::queue<std::function<void ()>, std::deque<std::function<void ()>, std::allocator<std::function<void ()> > > >::front()
     0.00%  test     test                          [.] std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<std::packaged_task<void ()>, std::allocator<std::packaged_task<void ()> >, (__gnu_cxx::_Lock_policy)2> > >::allocate(std::allocator<std::_Sp_counted_ptr_inplace<std::packaged_task<void ()>, std::allocator<std::packaged_task<void ()> >, (__gnu_cxx::_Lock_policy)2> >&, unsigned long)
     0.00%  test     [kernel.kallsyms]             [k] cgroup_rstat_updated
     0.00%  test     [kernel.kallsyms]             [k] futex_wait_setup
     0.00%  test     [kernel.kallsyms]             [k] irqentry_exit_to_user_mode
     0.00%  test     [kernel.kallsyms]             [k] mem_cgroup_update_tree
     0.00%  test     [kernel.kallsyms]             [k] alloc_pages
     0.00%  test     test                          [.] std::_Sp_counted_ptr_inplace<std::__future_base::_Task_state<std::_Bind<PThreadWithPool::PerformGaussianBlur(unsigned char*, unsigned char const*, int, int)::{lambda()#3} ()>, std::allocator<int>, void ()>, std::allocator<int>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
     0.00%  test     test                          [.] void std::call_once<void (std::__future_base::_State_baseV2::*)(std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*, bool*), std::__future_base::_State_baseV2*, std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*, bool*>(std::once_flag&, void (std::__future_base::_State_baseV2::*&&)(std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*, bool*), std::__future_base::_State_baseV2*&&, std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>*&&, bool*&&)
     0.00%  test     libc.so.6                     [.] pthread_mutex_unlock@@GLIBC_2.2.5
     0.00%  test     [kernel.kallsyms]             [k] __note_gp_changes
     0.00%  test     [kernel.kallsyms]             [k] amd_clear_divider
     0.00%  test     [kernel.kallsyms]             [k] vma_complete
     0.00%  test     [kernel.kallsyms]             [k] put_cpu_partial
