# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 31K of event 'branch-instructions'
# Event count (approx.): 6294442878
#
# Overhead  Command  Shared Object                 Symbol                                                                                                                                                                                                                                                                                                             
# ........  .......  ............................  ...................................................................................................................................................................................................................................................................................................................
#
     0.02%  test     [kernel.kallsyms]             [k] insert_vmap_area_augment.constprop.0
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c5b2
     0.02%  test     [kernel.kallsyms]             [k] list_add_event
     0.02%  test     libhwloc.so.15.5.4            [.] hwloc_bitmap_first
     0.02%  test     libopencv_core.so.4.9.0       [.] cv::Mat::release()
     0.02%  test     [kernel.kallsyms]             [k] fsnotify
     0.02%  test     [kernel.kallsyms]             [k] acct_collect
     0.02%  test     [kernel.kallsyms]             [k] note_gp_changes
     0.02%  test     [kernel.kallsyms]             [k] vma_expand
     0.02%  test     [kernel.kallsyms]             [k] is_valid_gup_args
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e47
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c43d
     0.02%  test     libstdc++.so.6.0.30           [.] malloc@plt
     0.02%  test     [kernel.kallsyms]             [k] ext4_read_block_bitmap_nowait
     0.02%  test     [kernel.kallsyms]             [k] mast_fill_bnode
     0.02%  test     [kernel.kallsyms]             [k] __vmalloc_area_node
     0.02%  test     libtbb.so.12.12               [.] tbb::detail::r1::task_dispatcher::get_inbox_or_critical_task(tbb::detail::r1::execution_data_ext&, tbb::detail::r1::mail_inbox&, long, bool)
     0.01%  test     ld-linux-x86-64.so.2          [.] _dl_deallocate_tls
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c5e6
     0.01%  test     libc.so.6                     [.] isalnum
     0.01%  test     [kernel.kallsyms]             [k] insert_vmap_area.constprop.0
     0.01%  test     [kernel.kallsyms]             [k] perf_event__header_size
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d31
     0.01%  test     [kernel.kallsyms]             [k] cgroup_css_set_fork
     0.01%  test     [kernel.kallsyms]             [k] mpage_process_page_bufs
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e8c
     0.01%  test     libopencv_imgproc.so.4.9.0    [.] cv::hal::opt_AVX2::cvtBGRtoGray(unsigned char const*, unsigned long, unsigned char*, unsigned long, int, int, int, int, bool)
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3f7
     0.01%  test     [kernel.kallsyms]             [k] ext4_sb_block_valid
     0.01%  test     [kernel.kallsyms]             [k] unmap_vmas
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e77
     0.01%  test     [kernel.kallsyms]             [k] blk_cgroup_congested
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c475
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048cc5
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d01
     0.01%  test     [kernel.kallsyms]             [k] free_unref_page_commit
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d8f
     0.01%  test     libhwloc.so.15.5.4            [.] hwloc_look_x86
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c482
     0.01%  test     [kernel.kallsyms]             [k] ext4_mb_load_buddy_gfp
     0.01%  test     [kernel.kallsyms]             [k] fpregs_assert_state_consistent
     0.01%  test     [kernel.kallsyms]             [k] update_vsyscall
     0.01%  test     [kernel.kallsyms]             [k] perf_output_end
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c46c
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048cbd
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e98
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3ef
     0.01%  test     [kernel.kallsyms]             [k] rcu_cblist_dequeue
     0.01%  test     [kernel.kallsyms]             [k] mas_node_count_gfp
     0.01%  test     ld-linux-x86-64.so.2          [.] strcmp
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e5e
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7b8
     0.01%  test     [kernel.kallsyms]             [k] _find_next_zero_bit
     0.01%  test     [kernel.kallsyms]             [k] access_error
     0.01%  test     [kernel.kallsyms]             [k] dget_parent
     0.01%  test     [kernel.kallsyms]             [k] reweight_entity
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d69
     0.01%  test     [kernel.kallsyms]             [k] strlen
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e90
     0.01%  test     [kernel.kallsyms]             [k] fpu_clone
     0.01%  test     [kernel.kallsyms]             [k] inotify_handle_inode_event
     0.01%  test     [kernel.kallsyms]             [k] account_process_tick
     0.01%  test     [nvidia]                      [k] _nv039862rm
     0.01%  test     [kernel.kallsyms]             [k] x2apic_send_IPI
     0.01%  test     [kernel.kallsyms]             [k] page_copy_sane
     0.01%  test     [kernel.kallsyms]             [k] __queue_work
     0.01%  test     [kernel.kallsyms]             [k] intel_pmu_disable_all
     0.01%  test     [kernel.kallsyms]             [k] call_function_single_prep_ipi
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000002893f
     0.01%  test     libjpeg.so.8.2.2              [.] jpeg_std_error
     0.01%  test     test                          [.] PThread::PerformGaussianBlur(unsigned char*, unsigned char const*, int, int)
     0.01%  test     [kernel.kallsyms]             [k] __get_user_8
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e9c
     0.01%  test     libc.so.6                     [.] start_thread
     0.01%  test     [kernel.kallsyms]             [k] __x64_sys_madvise
     0.01%  test     [kernel.kallsyms]             [k] llist_reverse_order
     0.01%  test     [kernel.kallsyms]             [k] __do_sys_newfstatat
     0.01%  test     [kernel.kallsyms]             [k] page_counter_cancel
     0.01%  test     [kernel.kallsyms]             [k] __irqentry_text_end
     0.01%  test     [kernel.kallsyms]             [k] perf_event_task_output
     0.01%  test     [kernel.kallsyms]             [k] hrtimer_forward
     0.01%  test     [kernel.kallsyms]             [k] idr_get_free
     0.01%  test     [kernel.kallsyms]             [k] sysvec_apic_timer_interrupt
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d65
     0.01%  test     [kernel.kallsyms]             [k] cpuset_cpus_allowed
     0.01%  test     [kernel.kallsyms]             [k] xas_find
     0.01%  test     [kernel.kallsyms]             [k] up_write
     0.01%  test     [kernel.kallsyms]             [k] pids_can_fork
     0.01%  test     test                          [.] std::vector<int, std::allocator<int> >::size() const
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048dc4
     0.01%  test     [kernel.kallsyms]             [k] xas_set_mark
     0.01%  test     [kernel.kallsyms]             [k] sched_clock_cpu
     0.01%  test     [kernel.kallsyms]             [k] find_idlest_group_cpu
     0.01%  test     [kernel.kallsyms]             [k] __memset
     0.01%  test     [kernel.kallsyms]             [k] _find_next_bit
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e50
     0.01%  test     [kernel.kallsyms]             [k] __pte_alloc
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e54
     0.01%  test     test                          [.] void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&)
     0.01%  test     [kernel.kallsyms]             [k] fault_in_readable
     0.01%  test     [kernel.kallsyms]             [k] perf_event_task_tick
     0.01%  test     [kernel.kallsyms]             [k] put_files_struct
     0.01%  test     [kernel.kallsyms]             [k] add_transaction_credits
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d6e4
     0.01%  test     [kernel.kallsyms]             [k] generic_write_end
     0.01%  test     [kernel.kallsyms]             [k] x86_setup_perfctr
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000028bcc
     0.01%  test     [kernel.kallsyms]             [k] folio_unlock
     0.01%  test     [kernel.kallsyms]             [k] sched_setaffinity
     0.01%  test     [kernel.kallsyms]             [k] perf_event_mmap
     0.01%  test     [kernel.kallsyms]             [k] ext4_fill_raw_inode
     0.01%  test     libc.so.6                     [.] _int_free
     0.01%  test     [kernel.kallsyms]             [k] switch_fpu_return
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d9f
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000016460
     0.01%  test     [kernel.kallsyms]             [k] __fget_light
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000001bc90
     0.01%  test     libstdc++.so.6.0.30           [.] 0x0000000000179257
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048dd9
     0.01%  test     [kernel.kallsyms]             [k] __srcu_read_unlock
     0.01%  test     [kernel.kallsyms]             [k] ext4_da_update_reserve_space
     0.01%  test     [kernel.kallsyms]             [k] bio_split_rw
     0.01%  test     [nvme]                        [k] nvme_map_data
     0.01%  test     [kernel.kallsyms]             [k] error_entry
     0.01%  test     [kernel.kallsyms]             [k] ext4_mb_mark_diskspace_used
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000206c1
     0.01%  test     [kernel.kallsyms]             [k] arch_scale_freq_tick
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d21
     0.01%  test     libopencv_imgcodecs.so.4.9.0  [.] cv::ExifReader::getTag(cv::ExifTagName) const
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e88
     0.01%  test     [kernel.kallsyms]             [k] vm_normal_page
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d6cf
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000154c6
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048cfd
     0.01%  test     libhwloc.so.15.5.4            [.] hwloc_bitmap_first@plt
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d87
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e43
     0.01%  test     libopencv_core.so.4.9.0       [.] cv::getCoreTlsData()
     0.01%  test     [kernel.kallsyms]             [k] read_tsc
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c5ca
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e1d
     0.01%  test     [kernel.kallsyms]             [k] _raw_spin_unlock
     0.01%  test     [kernel.kallsyms]             [k] __dquot_alloc_space
     0.01%  test     [kernel.kallsyms]             [k] folio_clear_dirty_for_io
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000268a5
     0.01%  test     [kernel.kallsyms]             [k] percpu_counter_add_batch
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004ba4a
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048df7
     0.01%  test     [kernel.kallsyms]             [k] __sysvec_apic_timer_interrupt
     0.01%  test     [kernel.kallsyms]             [k] update_rq_clock
     0.01%  test     [kernel.kallsyms]             [k] native_write_msr
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e84
     0.01%  test     [kernel.kallsyms]             [k] filemap_get_entry
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048eb4
     0.01%  test     [kernel.kallsyms]             [k] apparmor_inode_getattr
     0.01%  test     libc.so.6                     [.] getenv
     0.01%  test     [kernel.kallsyms]             [k] __next_zones_zonelist
     0.01%  test     libopencv_core.so.4.9.0       [.] tbb::detail::d1::start_for<tbb::detail::d1::blocked_range<int>, cv::parallel::tbb::ParallelForBackend::CallbackProxy, tbb::detail::d1::auto_partitioner const>::finalize(tbb::detail::d1::execution_data const&)
     0.01%  test     [kernel.kallsyms]             [k] invoke_rcu_core
     0.01%  test     [kernel.kallsyms]             [k] notifier_call_chain
     0.01%  test     [kernel.kallsyms]             [k] alloc_cpumask_var_node
     0.01%  test     libhwloc.so.15.5.4            [.] look_proc.isra.8
     0.01%  test     [nvidia]                      [k] rm_gpu_handle_mmu_faults
     0.01%  test     [kernel.kallsyms]             [k] balance_dirty_pages
     0.01%  test     [kernel.kallsyms]             [k] __wake_up_common_lock
     0.01%  test     [kernel.kallsyms]             [k] idle_cpu
     0.01%  test     [kernel.kallsyms]             [k] irq_work_tick
     0.01%  test     [nvme]                        [k] nvme_queue_rqs
     0.01%  test     [kernel.kallsyms]             [k] nohz_balancer_kick
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048eae
     0.01%  test     [kernel.kallsyms]             [k] filemap_get_read_batch
     0.01%  test     libc.so.6                     [.] _IO_file_xsputn@@GLIBC_2.2.5
     0.01%  test     libc.so.6                     [.] unlink_chunk.constprop.0
     0.01%  test     [kernel.kallsyms]             [k] trigger_load_balance
     0.01%  test     [kernel.kallsyms]             [k] xas_find_marked
     0.01%  test     libopencv_imgcodecs.so.4.9.0  [.] cv::JpegDecoder::readData(cv::Mat&)
     0.01%  test     libtbb.so.12.12               [.] tbb::detail::r1::arena_slot::get_task_impl(unsigned long, tbb::detail::r1::execution_data_ext&, bool&, long)
     0.01%  test     [kernel.kallsyms]             [k] __mem_cgroup_threshold
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e11
     0.01%  test     libopencv_imgproc.so.4.9.0    [.] cv::hal::resize(int, unsigned char const*, unsigned long, int, int, unsigned char*, unsigned long, int, int, double, double, int)
     0.01%  test     [kernel.kallsyms]             [k] crypto_shash_update
     0.01%  test     [kernel.kallsyms]             [k] timekeeping_update
     0.01%  test     [kernel.kallsyms]             [k] pud_val
     0.01%  test     [kernel.kallsyms]             [k] timerqueue_del
     0.01%  test     libjpeg.so.8.2.2              [.] memcpy@plt
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c7e9
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048cdb
     0.01%  test     libc.so.6                     [.] __libc_dlerror_result_free
     0.01%  test     [kernel.kallsyms]             [k] bio_associate_blkg_from_css
     0.01%  test     [kernel.kallsyms]             [k] may_open
     0.01%  test     [kernel.kallsyms]             [k] select_idle_sibling
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d78b
     0.01%  test     [kernel.kallsyms]             [k] hrtimer_active
     0.01%  test     [kernel.kallsyms]             [k] folio_mapping
     0.01%  test     [kernel.kallsyms]             [k] __x64_sys_newfstatat
     0.01%  test     [kernel.kallsyms]             [k] hrtimer_interrupt
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c137
     0.01%  test     [kernel.kallsyms]             [k] acct_account_cputime
     0.01%  test     [kernel.kallsyms]             [k] process_echoes
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000206bc
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004be69
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d5d
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c812
     0.01%  test     [x86_pkg_temp_thermal]        [k] pkg_thermal_notify
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000008e01
     0.01%  test     [kernel.kallsyms]             [k] kfree
     0.01%  test     [kernel.kallsyms]             [k] enqueue_task
     0.01%  test     [kernel.kallsyms]             [k] ext4_invalidate_folio
     0.01%  test     [kernel.kallsyms]             [k] ext4_ext_rm_leaf
     0.01%  test     [kernel.kallsyms]             [k] fast_mix
     0.01%  test     libjpeg.so.8.2.2              [.] jdiv_round_up
     0.01%  test     [kernel.kallsyms]             [k] rseq_update_cpu_node_id
     0.01%  test     [kernel.kallsyms]             [k] mm_update_next_owner
     0.01%  test     [kernel.kallsyms]             [k] refill_stock
     0.01%  test     [kernel.kallsyms]             [k] free_pcppages_bulk
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000001894f
     0.01%  test     [kernel.kallsyms]             [k] xfd_validate_state
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000020b64
     0.01%  test     [kernel.kallsyms]             [k] security_inode_setattr
     0.01%  test     libopencv_imgproc.so.4.9.0    [.] cv::ipp::useIPP()@plt
     0.01%  test     [kernel.kallsyms]             [k] obj_cgroup_charge
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000018940
     0.01%  test     [kernel.kallsyms]             [k] _find_next_and_bit
     0.01%  test     [kernel.kallsyms]             [k] ext4_file_open
     0.01%  test     [kernel.kallsyms]             [k] __ext4_get_inode_loc
     0.01%  test     [kernel.kallsyms]             [k] dequeue_rt_stack
     0.01%  test     [kernel.kallsyms]             [k] get_user_pages_fast
     0.01%  test     [kernel.kallsyms]             [k] __legitimize_mnt
     0.01%  test     [kernel.kallsyms]             [k] truncate_folio_batch_exceptionals.part.0
     0.01%  test     [kernel.kallsyms]             [k] __update_blocked_fair
     0.01%  test     [kernel.kallsyms]             [k] strncpy_from_user
     0.01%  test     [kernel.kallsyms]             [k] map_id_up
     0.01%  test     [kernel.kallsyms]             [k] ktime_get_coarse_real_ts64
     0.01%  test     [kernel.kallsyms]             [k] unlock_buffer
     0.01%  test     [kernel.kallsyms]             [k] ext4_find_extent
     0.01%  test     libjpeg.so.8.2.2              [.] jpeg_CreateCompress
     0.01%  test     [kernel.kallsyms]             [k] file_modified_flags
     0.01%  test     [kernel.kallsyms]             [k] raise_softirq
     0.01%  test     [kernel.kallsyms]             [k] pgd_none
     0.01%  test     [kernel.kallsyms]             [k] __mark_inode_dirty
     0.01%  test     [kernel.kallsyms]             [k] inc_mm_counter
     0.01%  test     libopencv_core.so.4.9.0       [.] cv::Mat::release()@plt
     0.01%  test     [kernel.kallsyms]             [k] put_cpu_partial
     0.01%  test     [kernel.kallsyms]             [k] timekeeping_advance
     0.01%  test     [kernel.kallsyms]             [k] dma_pool_alloc
     0.01%  test     [kernel.kallsyms]             [k] mb_set_largest_free_order.isra.0
     0.01%  test     [kernel.kallsyms]             [k] inode_needs_update_time.part.0
     0.01%  test     [nvme]                        [k] nvme_pci_setup_prps
     0.01%  test     [kernel.kallsyms]             [k] security_file_open
     0.01%  test     [kernel.kallsyms]             [k] mb_buddy_mark_free
     0.01%  test     libopencv_core.so.4.9.0       [.] cv::fastFree(void*)
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e94
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000277fe
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000017a40
     0.01%  test     [kernel.kallsyms]             [k] mb_mark_used
     0.01%  test     [kernel.kallsyms]             [k] sbitmap_find_bit
     0.00%  test     [kernel.kallsyms]             [k] get_futex_key
     0.00%  test     [kernel.kallsyms]             [k] ext4_da_reserve_space
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002696a
     0.00%  test     [kernel.kallsyms]             [k] __blkcg_rstat_flush.isra.0
     0.00%  test     libtbb.so.12.12               [.] tbb::detail::r1::small_object_pool_impl::allocate_impl(tbb::detail::d1::small_object_pool*&, unsigned long)
     0.00%  test     [kernel.kallsyms]             [k] tick_do_update_jiffies64
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e73
     0.00%  test     [kernel.kallsyms]             [k] lockref_put_return
     0.00%  test     [kernel.kallsyms]             [k] ext4_bio_write_folio
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c518
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d83
     0.00%  test     libopencv_core.so.4.9.0       [.] cv::TLSDataContainer::getData() const
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004b881
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048ce0
     0.00%  test     [kernel.kallsyms]             [k] consume_obj_stock
     0.00%  test     [kernel.kallsyms]             [k] ext4_put_io_end_defer
     0.00%  test     libjpeg.so.8.2.2              [.] jpeg_fill_bit_buffer
     0.00%  test     [kernel.kallsyms]             [k] fsnotify_insert_event
     0.00%  test     [kernel.kallsyms]             [k] put_pid
     0.00%  test     [kernel.kallsyms]             [k] profile_tick
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d61
     0.00%  test     libtbb.so.12.12               [.] tbb::detail::r1::execution_slot(tbb::detail::d1::execution_data const*)
     0.00%  test     [kernel.kallsyms]             [k] ext4_buffered_write_iter
     0.00%  test     [kernel.kallsyms]             [k] exit_to_user_mode_prepare
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004bc28
     0.00%  test     [kernel.kallsyms]             [k] folio_account_dirtied
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027222
     0.00%  test     libc.so.6                     [.] __strcmp_evex
     0.00%  test     [kernel.kallsyms]             [k] jbd2_journal_add_journal_head
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000039183
     0.00%  test     [kernel.kallsyms]             [k] fault_in_iov_iter_readable
     0.00%  test     [nvme_core]                   [k] nvme_setup_cmd
     0.00%  test     [kernel.kallsyms]             [k] xa_load
     0.00%  test     [kernel.kallsyms]             [k] timekeeping_adjust.constprop.0
     0.00%  test     [kernel.kallsyms]             [k] membarrier_update_current_mm
     0.00%  test     [kernel.kallsyms]             [k] blk_cgroup_bio_start
     0.00%  test     [kernel.kallsyms]             [k] node_dirty_ok
     0.00%  test     libopencv_imgcodecs.so.4.9.0  [.] cv::BaseImageDecoder::setScale(int const&)
     0.00%  test     [kernel.kallsyms]             [k] wbt_inflight_cb
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d71
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d9b
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e66
     0.00%  test     [kernel.kallsyms]             [k] count_memcg_events.constprop.0
     0.00%  test     [kernel.kallsyms]             [k] housekeeping_cpumask.cold
     0.00%  test     [kernel.kallsyms]             [k] ext4_mb_new_inode_pa
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7a5
     0.00%  test     [kernel.kallsyms]             [k] __es_tree_search.isra.0
     0.00%  test     [kernel.kallsyms]             [k] update_sd_pick_busiest
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d6d
     0.00%  test     [kernel.kallsyms]             [k] file_free_rcu
     0.00%  test     [kernel.kallsyms]             [k] release_dentry_name_snapshot
     0.00%  test     [kernel.kallsyms]             [k] free_tail_page_prepare
     0.00%  test     [kernel.kallsyms]             [k] walk_component
     0.00%  test     [kernel.kallsyms]             [k] update_io_ticks
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000017a8f
     0.00%  test     [kernel.kallsyms]             [k] account_system_index_time
     0.00%  test     test                          [.] char const* std::__addressof<char const>(char const&)
     0.00%  test     [kernel.kallsyms]             [k] __blk_bios_map_sg
     0.00%  test     [kernel.kallsyms]             [k] xas_load
     0.00%  test     [kernel.kallsyms]             [k] __fput
     0.00%  test     [kernel.kallsyms]             [k] update_cfs_group
     0.00%  test     [kernel.kallsyms]             [k] ext4_block_bitmap_csum_set
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e33
     0.00%  test     [kernel.kallsyms]             [k] __call_rcu_common.constprop.0
     0.00%  test     [kernel.kallsyms]             [k] rcu_segcblist_enqueue
     0.00%  test     [kernel.kallsyms]             [k] __put_user_8
     0.00%  test     [kernel.kallsyms]             [k] errseq_check
     0.00%  test     [kernel.kallsyms]             [k] run_posix_cpu_timers
     0.00%  test     [kernel.kallsyms]             [k] __rseq_handle_notify_resume
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000206c3
     0.00%  test     [kernel.kallsyms]             [k] xas_descend
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000020725
     0.00%  test     [kernel.kallsyms]             [k] gup_pgd_range
     0.00%  test     [kernel.kallsyms]             [k] ext4_mb_initialize_context
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000060e1
     0.00%  test     [kernel.kallsyms]             [k] free_buffer_head
     0.00%  test     [kernel.kallsyms]             [k] __jbd2_journal_file_buffer
     0.00%  test     [kernel.kallsyms]             [k] blk_start_plug
     0.00%  test     [kernel.kallsyms]             [k] __block_commit_write.constprop.0
     0.00%  test     [kernel.kallsyms]             [k] mempolicy_slab_node
     0.00%  test     [kernel.kallsyms]             [k] taskstats_exit
     0.00%  test     [kernel.kallsyms]             [k] ext4_file_write_iter
     0.00%  test     [kernel.kallsyms]             [k] mod_memcg_state
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c42d
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000059e2
     0.00%  test     [kernel.kallsyms]             [k] tick_program_event
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c133
     0.00%  test     [kernel.kallsyms]             [k] _raw_spin_unlock_irq
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000007d6e
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6a5
     0.00%  test     [kernel.kallsyms]             [k] __kmem_cache_free
     0.00%  test     [kernel.kallsyms]             [k] ext4_block_write_begin
     0.00%  test     [kernel.kallsyms]             [k] inode_permission
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000022cc3
     0.00%  test     [kernel.kallsyms]             [k] native_read_msr_safe
     0.00%  test     [kernel.kallsyms]             [k] lockref_get_not_dead
     0.00%  test     [kernel.kallsyms]             [k] path_init
     0.00%  test     [kernel.kallsyms]             [k] security_current_getsecid_subj
     0.00%  test     [kernel.kallsyms]             [k] xas_alloc
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7d8
     0.00%  test     [kernel.kallsyms]             [k] current_time
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d4b
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000155b0
     0.00%  test     [kernel.kallsyms]             [k] begin_current_label_crit_section
     0.00%  test     [kernel.kallsyms]             [k] fsnotify_destroy_event
     0.00%  test     [kernel.kallsyms]             [k] apparmor_inode_setattr
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048cd2
     0.00%  test     [kernel.kallsyms]             [k] __do_softirq
     0.00%  test     [kernel.kallsyms]             [k] block_write_end
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7b0
     0.00%  test     [kernel.kallsyms]             [k] __virt_addr_valid
     0.00%  test     [kernel.kallsyms]             [k] ext4_get_group_info
     0.00%  test     [kernel.kallsyms]             [k] rcu_segcblist_add_len
     0.00%  test     libc.so.6                     [.] __GI___pthread_enable_asynccancel
     0.00%  test     [kernel.kallsyms]             [k] wake_affine
     0.00%  test     [kernel.kallsyms]             [k] kill_fasync
     0.00%  test     [kernel.kallsyms]             [k] lookup_bh_lru
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000015f66
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000039106
     0.00%  test     libstdc++.so.6.0.30           [.] __cxxabiv1::__si_class_type_info::__do_dyncast(long, __cxxabiv1::__class_type_info::__sub_kind, __cxxabiv1::__class_type_info const*, void const*, __cxxabiv1::__class_type_info const*, void const*, __cxxabiv1::__class_type_info::__dyncast_result&) const
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6ad
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004beff
     0.00%  test     [kernel.kallsyms]             [k] ext4_release_io_end
     0.00%  test     [kernel.kallsyms]             [k] ext4_es_lookup_extent
     0.00%  test     [kernel.kallsyms]             [k] kmem_cache_alloc_lru
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d53
     0.00%  test     [kernel.kallsyms]             [k] native_apic_msr_eoi_write
     0.00%  test     [kernel.kallsyms]             [k] hrtimer_update_next_event
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d75
     0.00%  test     [kernel.kallsyms]             [k] __kmalloc
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e0d
     0.00%  test     libjpeg.so.8.2.2              [.] jpeg_read_scanlines
     0.00%  test     [kernel.kallsyms]             [k] folio_alloc
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e2e
