# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 24K of event 'branch-instructions'
# Event count (approx.): 4550457251
#
# Overhead  Command  Shared Object                 Symbol                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
# ........  .......  ............................  .......................................................................................................................................................................................................................................................................................................................................................................................................................................................................................
#
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048ecd
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000277f6
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e47
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6cf
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c744
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004be44
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a59
     0.01%  test     [kernel.kallsyms]             [k] __fget_light
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e33
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e7f
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d21
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c403
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bb35
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e5e
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c4d2
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027234
     0.01%  test     [kernel.kallsyms]             [k] filemap_get_folios_tag
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000002793e
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c15a
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c482
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000270c6
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b6d
     0.01%  test     [kernel.kallsyms]             [k] xas_start
     0.01%  test     [kernel.kallsyms]             [k] jbd2_write_access_granted
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000007dd9
     0.01%  test     [kernel.kallsyms]             [k] try_to_wake_up
     0.01%  test     libz.so.1.2.11                [.] adler32_z
     0.01%  test     [kernel.kallsyms]             [k] folio_lruvec_lock_irqsave
     0.01%  test     [kernel.kallsyms]             [k] policy_node
     0.01%  test     [kernel.kallsyms]             [k] mpage_process_folio
     0.01%  test     [kernel.kallsyms]             [k] set_pte
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c031
     0.01%  test     [kernel.kallsyms]             [k] __block_commit_write.constprop.0
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000000610b
     0.01%  test     [kernel.kallsyms]             [k] native_sched_clock
     0.01%  test     [kernel.kallsyms]             [k] lockref_get_not_zero
     0.01%  test     [kernel.kallsyms]             [k] irqentry_exit
     0.01%  test     [kernel.kallsyms]             [k] fsnotify
     0.01%  test     [kernel.kallsyms]             [k] early_xen_iret_patch
     0.01%  test     [kernel.kallsyms]             [k] folio_create_empty_buffers
     0.01%  test     [kernel.kallsyms]             [k] kthread_blkcg
     0.01%  test     [kernel.kallsyms]             [k] inc_mm_counter
     0.01%  test     ld-linux-x86-64.so.2          [.] do_lookup_x
     0.01%  test     ld-linux-x86-64.so.2          [.] __tls_get_addr
     0.01%  test     [kernel.kallsyms]             [k] pick_next_task_fair
     0.01%  test     libc.so.6                     [.] cfree@GLIBC_2.2.5
     0.01%  test     [kernel.kallsyms]             [k] update_load_avg
     0.01%  test     [kernel.kallsyms]             [k] x64_sys_call
     0.01%  test     libc.so.6                     [.] _int_free
     0.01%  test     [kernel.kallsyms]             [k] _find_next_bit
     0.01%  test     [kernel.kallsyms]             [k] exit_to_user_mode_loop
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d653
     0.01%  test     [kernel.kallsyms]             [k] pmd_val
     0.01%  test     [kernel.kallsyms]             [k] raw_spin_rq_lock_nested
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d500
     0.01%  test     [kernel.kallsyms]             [k] __cond_resched
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c7e4
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c0dd
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000015561
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027142
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000271b4
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d60d
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000002fb2
     0.01%  test     [kernel.kallsyms]             [k] generic_perform_write
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6e4
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000270d8
     0.01%  test     [kernel.kallsyms]             [k] map_id_up
     0.01%  test     [kernel.kallsyms]             [k] _raw_spin_unlock_irqrestore
     0.01%  test     [kernel.kallsyms]             [k] xas_find_conflict
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000007dad
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d64b
     0.01%  test     libopencv_imgcodecs.so.4.9.0  [.] cv::JpegDecoder::readData(cv::Mat&)
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c33f
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027218
     0.01%  test     [kernel.kallsyms]             [k] current_time
     0.01%  test     [kernel.kallsyms]             [k] xas_store
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004b92a
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6df
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027af5
     0.01%  test     [kernel.kallsyms]             [k] _raw_read_lock
     0.01%  test     [kernel.kallsyms]             [k] ext4_claim_free_clusters
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bae5
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c64c
     0.01%  test     [kernel.kallsyms]             [k] crc32c_pcl_intel_update
     0.01%  test     [kernel.kallsyms]             [k] mark_buffer_dirty
     0.01%  test     [kernel.kallsyms]             [k] llist_add_batch
     0.01%  test     [kernel.kallsyms]             [k] x86_thermal_enabled
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027157
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000007dfc
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c246
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c715
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000271f8
     0.01%  test     [kernel.kallsyms]             [k] ext4_fill_raw_inode
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000007d4c
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c4fe
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000272b8
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d662
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000015621
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d792
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bad4
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c7c0
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c06f
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c22f
     0.01%  test     [kernel.kallsyms]             [k] slab_update_freelist.constprop.0.isra.0
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bfef
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c606
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000020ebb
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3f7
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c5ce
     0.01%  test     [kernel.kallsyms]             [k] xas_clear_mark
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000028bc3
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bec9
     0.01%  test     [kernel.kallsyms]             [k] __mem_cgroup_threshold
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000007e1a
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c20a
     0.01%  test     [kernel.kallsyms]             [k] find_lock_entries
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048edb
     0.01%  test     [kernel.kallsyms]             [k] __filemap_get_folio
     0.01%  test     [kernel.kallsyms]             [k] ttwu_queue_wakelist
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a3c
     0.01%  test     [kernel.kallsyms]             [k] folio_clear_dirty_for_io
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000271e3
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d533
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d8b6
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bfad
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bfe3
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c5ba
     0.01%  test     [kernel.kallsyms]             [k] balance_dirty_pages_ratelimited_flags
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000272b4
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e37
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c272
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e7b
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bfb9
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c1df
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c4c2
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027c03
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e88
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bbc5
     0.01%  test     [kernel.kallsyms]             [k] lookup_bh_lru
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000007e01
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000156d3
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027931
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004ba2a
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c01f
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c681
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027225
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a49
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d475
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d5ea
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e66
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048ea2
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000020ea4
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004baea
     0.01%  test     [kernel.kallsyms]             [k] cache_from_obj
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d5d
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c18c
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3a9
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d8c2
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048dc4
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c77b
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d54c
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048ed6
     0.01%  test     [kernel.kallsyms]             [k] task_tick_fair
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000002791d
     0.01%  test     libjpeg.so.8.2.2              [.] memcpy@plt
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000020f76
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e15
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c133
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c518
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c73b
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c7a0
     0.01%  test     [kernel.kallsyms]             [k] ext4_es_lookup_extent
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000020e68
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048dc9
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048dd9
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000271bb
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027601
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027130
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027af9
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c5b2
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000278a2
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c390
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000006135
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000271ee
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000020ee4
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027c58
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d4fc
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d711
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027212
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000002723a
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000273f6
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bb2c
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2a1
     0.01%  test     libc.so.6                     [.] __GI___pthread_enable_asynccancel
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027afd
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000277b2
     0.01%  test     libc.so.6                     [.] pthread_mutex_lock@@GLIBC_2.2.5
     0.01%  test     [kernel.kallsyms]             [k] __dquot_alloc_space
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c4a4
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027265
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000026fa6
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e43
     0.01%  test     [kernel.kallsyms]             [k] xas_create
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027928
     0.01%  test     libc.so.6                     [.] _int_malloc
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d65f
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c66f
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027ad8
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000156be
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027127
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c23a
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c647
     0.01%  test     [kernel.kallsyms]             [k] ___slab_alloc
     0.01%  test     [kernel.kallsyms]             [k] vm_normal_page
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000278cd
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027282
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c552
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c407
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000020e7a
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c42d
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d80d
     0.01%  test     libopencv_imgproc.so.4.9.0    [.] cv::hal::resize(int, unsigned char const*, unsigned long, int, int, unsigned char*, unsigned long, int, int, double, double, int)
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000276e3
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e90
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c27a
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004ba4a
     0.01%  test     [kernel.kallsyms]             [k] rb_insert_color
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3db
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000002d3f
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000002d13
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000156a9
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000002d2f
     0.01%  test     [kernel.kallsyms]             [k] cgroup_rstat_flush_locked
     0.01%  test     [kernel.kallsyms]             [k] syscall_return_via_sysret
     0.01%  test     [kernel.kallsyms]             [k] update_sg_lb_stats
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000002d48
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000002ea4
     0.01%  test     [kernel.kallsyms]             [k] native_read_msr
     0.01%  test     [kernel.kallsyms]             [k] dequeue_entity
     0.01%  test     [kernel.kallsyms]             [k] __update_blocked_fair
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6f1
     0.01%  test     [kernel.kallsyms]             [k] policy_nodemask
     0.01%  test     [kernel.kallsyms]             [k] should_fail_alloc_page
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c747
     0.01%  test     [kernel.kallsyms]             [k] drop_buffers.constprop.0
     0.01%  test     libhwloc.so.15.5.4            [.] cpuid_or_from_dump
     0.01%  test     [kernel.kallsyms]             [k] task_work_add
     0.01%  test     [kernel.kallsyms]             [k] newidle_balance
     0.01%  test     libc.so.6                     [.] _IO_file_write@@GLIBC_2.2.5
     0.01%  test     [kernel.kallsyms]             [k] __schedule
     0.01%  test     [kernel.kallsyms]             [k] mntget
     0.01%  test     libopencv_imgproc.so.4.9.0    [.] cv::initInterTab2D(int, bool)
     0.01%  test     [kernel.kallsyms]             [k] inherit_event.constprop.0
     0.01%  test     [kernel.kallsyms]             [k] alloc_vmap_area
     0.01%  test     [kernel.kallsyms]             [k] filemap_map_pages
     0.01%  test     libtbb.so.12.12               [.] tbb::detail::r1::init_dynamic_link_data()
     0.01%  test     ld-linux-x86-64.so.2          [.] __GI___tunables_init
     0.01%  test     libhwloc.so.15.5.4            [.] hwloc_linuxfs_look_cpu.isra.32
     0.01%  test     [kernel.kallsyms]             [k] find_vm_area
     0.00%  test     libc.so.6                     [.] __pthread_once_slow
     0.00%  test     [kernel.kallsyms]             [k] perf_ctx_disable
     0.00%  test     [kernel.kallsyms]             [k] futex_wake_mark
     0.00%  test     [kernel.kallsyms]             [k] generic_permission
     0.00%  test     libz.so.1.2.11                [.] 0x000000000000423b
     0.00%  test     [kernel.kallsyms]             [k] kernfs_dop_revalidate
     0.00%  test     libpng16.so.16.37.0           [.] 0x0000000000018c54
     0.00%  test     libtbb.so.12.12               [.] tbb::detail::r1::execution_slot(tbb::detail::d1::execution_data const*)
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002557
     0.00%  test     [kernel.kallsyms]             [k] perf_event_alloc
     0.00%  test     [kernel.kallsyms]             [k] __d_lookup
     0.00%  test     libz.so.1.2.11                [.] 0x000000000000247b
     0.00%  test     [kernel.kallsyms]             [k] sched_cgroup_fork
     0.00%  test     [kernel.kallsyms]             [k] x86_get_event_constraints
     0.00%  test     libz.so.1.2.11                [.] 0x000000000000254e
     0.00%  test     [kernel.kallsyms]             [k] __bitmap_andnot
     0.00%  test     [kernel.kallsyms]             [k] blkcg_maybe_throttle_current
     0.00%  test     libtbb.so.12.12               [.] tbb::detail::r1::task_dispatcher::steal_or_get_critical(tbb::detail::r1::execution_data_ext&, tbb::detail::r1::arena&, unsigned int, tbb::detail::r1::FastRandom&, long, bool)
     0.00%  test     libz.so.1.2.11                [.] 0x00000000000025a8
     0.00%  test     libopencv_core.so.4.9.0       [.] cv::(anonymous namespace)::ParallelLoopBodyWrapper::operator()(cv::Range const&) const
     0.00%  test     [kernel.kallsyms]             [k] switch_fpu_return
     0.00%  test     libz.so.1.2.11                [.] 0x00000000000033d8
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002f9c
     0.00%  test     libopencv_core.so.4.9.0       [.] cv::TLSDataContainer::getData() const
     0.00%  test     libpng16.so.16.37.0           [.] png_read_row
     0.00%  test     libz.so.1.2.11                [.] 0x000000000000321c
     0.00%  test     [kernel.kallsyms]             [k] seq_put_decimal_ull_width
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002d55
     0.00%  test     [kernel.kallsyms]             [k] update_dl_rq_load_avg
     0.00%  test     [kernel.kallsyms]             [k] down_write
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002d43
     0.00%  test     libopencv_core.so.4.9.0       [.] cv::utils::trace::details::Region::Region(cv::utils::trace::details::Region::LocationStaticStorage const&)
     0.00%  test     [kernel.kallsyms]             [k] __kmem_cache_free
     0.00%  test     [kernel.kallsyms]             [k] intel_pebs_constraints
     0.00%  test     [kernel.kallsyms]             [k] __slab_free
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002d37
     0.00%  test     test                          [.] std::__future_base::_Task_state<std::_Bind<PThreadWithPool::PerformEdgeHysteresis(unsigned char*, unsigned char*, int, int)::{lambda()#1} ()>, std::allocator<int>, void ()>::_M_run()
     0.00%  test     libpng16.so.16.37.0           [.] 0x000000000001fb5e
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c763
     0.00%  test     [kernel.kallsyms]             [k] folio_mapping
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002f5c
     0.00%  test     [kernel.kallsyms]             [k] do_futex
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002501
     0.00%  test     libopencv_imgcodecs.so.4.9.0  [.] cv::JpegEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&)
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000015ec0
     0.00%  test     [kernel.kallsyms]             [k] advance_transaction
     0.00%  test     [kernel.kallsyms]             [k] __mem_cgroup_uncharge_list
     0.00%  test     libc.so.6                     [.] __GI___futex_abstimed_wait_cancelable64
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e6e
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3bb
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002eba
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c55f
     0.00%  test     [kernel.kallsyms]             [k] truncate_inode_pages_range
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a1b
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c58a
     0.00%  test     libopencv_core.so.4.9.0       [.] cv::checkHardwareSupport(int)
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d51e
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004ba46
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004b9fe
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c564
     0.00%  test     test                          [.] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000007de3
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2b7
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c585
     0.00%  test     [x86_pkg_temp_thermal]        [k] pkg_thermal_rate_control
     0.00%  test     libc.so.6                     [.] __GI___libc_write
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000005bf9
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000156cb
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048ce0
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004bab5
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004bc03
     0.00%  test     [kernel.kallsyms]             [k] __memcg_kmem_charge_page
     0.00%  test     [kernel.kallsyms]             [k] __srcu_read_lock
     0.00%  test     [kernel.kallsyms]             [k] _raw_spin_lock_irqsave
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000020f46
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d645
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048ced
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c5b6
     0.00%  test     libopencv_imgcodecs.so.4.9.0  [.] cv::imwrite_(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<cv::Mat, std::allocator<cv::Mat> > const&, std::vector<int, std::allocator<int> > const&, bool) [clone .constprop.0]
     0.00%  test     [kernel.kallsyms]             [k] fault_in_readable
     0.00%  test     [kernel.kallsyms]             [k] jbd2_journal_grab_journal_head
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048cbd
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004ba42
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c5c2
     0.00%  test     [kernel.kallsyms]             [k] apparmor_file_permission
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000008e76
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000020b5c
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000028936
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c121
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2a6
     0.00%  test     libopencv_core.so.4.9.0       [.] cv::Mat::create(int, int const*, int)@plt
     0.00%  test     [kernel.kallsyms]             [k] update_cfs_group
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000156e7
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000270ef
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000028cb4
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d5b1
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d629
     0.00%  test     test                          [.] void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
     0.00%  test     [kernel.kallsyms]             [k] __srcu_read_unlock
     0.00%  test     [kernel.kallsyms]             [k] ext4_da_get_block_prep
     0.00%  test     [kernel.kallsyms]             [k] filemap_read
     0.00%  test     [kernel.kallsyms]             [k] generic_write_check_limits
     0.00%  test     [kernel.kallsyms]             [k] mem_cgroup_from_task
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000007da0
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000277d9
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000028bad
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002c9b7
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d64f
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c013
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c365
     0.00%  test     [kernel.kallsyms]             [k] folio_memcg_lock
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000015540
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027252
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000028bef
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d826
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d4b
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004ba4f
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002ea0
